B01REC;B03LU;B03MA;B03MI;B03JU;B03VI;B03SA;B03DO;B07A;B12;B16T;B26;E01A;E01B;E01C;E01H;ED01;ED02;ED03;ED0504;ED06C;ED08;ED10;e01aimde;e01hde;pobrezai;pobnopoi
5;8;8;8;8;8;8;8;13;2;2320779;1;2320779;0;0;0;2;1;1;2403;14;19;2;2320779;0;3;0
1;9;0;0;9;9;9;9;10;1;6000000;1;6000000;0;0;0;3;1;1;2405;10;19;2;5930448,223;0;3;0
3;10;0;10;10;10;10;10;8;2;3500000;1;3500000;0;0;0;3;1;1;903; ;19;2;3459428,13;0;3;0
4;8;8;0;8;8;8;8;3;2;2800000;4;2800000;0;0;0;3;1;1;2401;14;19;2;2767542,504;0;3;0
4;4,3;0;4,3;4,3;4,3;4,3;4,3;1;2;1700000;1;1700000;0;0;0;3;1;1;1003; ;19;14;1680293,663;0;3;0
2;8;0;0;8;8;8;8;10;2;2680000;3;3080000;0;0;0;3;1;1;2406;1;19;5;3044296,754;0;3;0
5;8;8;0;8;8;8;8;11;2;2400000;1;2600000;0;0;0;3;1;1;2002;7;19;5;2569860,896;0;3;0
2;8;0;0;8;8;8;8;18;1;6000000;1;6120000;0;0;0;2;1;1;2404;1;19;2;6049057,187;0;3;0
2;5;0;0;5;5;5;5;12;2;4000000;3;4000000;3200000;0;0;2;1;1;2404;1;19;2;3953632,148;0;3;0
4;0;0;0;0;0;0;0;10;2;3500000;1;3500000;0;0;0;2;1;1;2403;14;19;1;3459428,13;0;3;0
3;8;8;8;0;6;8;8;1;2;4500000;1;4850000;0;0;0;2;1;1;2404;14;19;14;4872859,387;0;3;0
9;8;8;8;0;4;8;8;3;2;2200000;1;2200000;0;0;0;3;1;1;606; ;19;2;2210369,207;0;3;0
3;4;4;4;0;4;4;4;1;2;1300000;4;1300000;0;0;0;3;1;1;903; ;19;1;1306127,258;0;3;0
4;8;10;9;0;0;12;9;2;2;2000000;1;2000000;0;0;0;2;1;1;1003; ;19;2;2009426,551;0;3;0
8;8;8;9;0;10;9;9;6;2;2350000;1;2350000;0;0;0;3;1;1;606; ;19;1;2361076,198;0;3;0
3;9;0;9;9;9;9;9;15;2;2350000;1;2350000;0;0;0;3;1;1;2404;1;19;1;2361076,198;0;3;0
4;8;8;8;8;8;8;8;0;2;1900000;4;1900000;0;0;0;2;1;1;1003; ;19;2;1908955,224;0;3;0
4;8;8;8;8;8;8;8;10;2;1650000;4;1650000;0;0;0;2;1;1;1003; ;19;2;1657776,905;0;3;0
9;8;8;8;0;4;8;8;6;2;2320000;1;2840000;0;0;0;2;1;1;1003; ;19;1;2853385,703;0;3;0
1;8;8;8;0;0;8;8;2;1;3500000;1;3500000;0;0;0;3;1;1;2404;1;19;14;3516496,465;0;3;0
2;8;8;8;0;5;8;8;3;2;3000000;3;3000000;0;0;0;3;1;1;903; ;19;14;3014139,827;0;3;0
7;10;0;6;10;10;10;10;5;2;600000;4;600000;0;0;0;1;1;1;902; ;19;2;598129,384;0;3;0
7;11;0;9;11;11;11;11;5;2;2700000;4;2700000;0;0;0;3;1;1;903; ;19;12;2691582,229;0;3;0
9;8;8;8;8;8;8;8;6;2;2550000;1;3150000;0;0;0;2;1;1;1003; ;19;2;3140179,267;0;3;0
7;9;0;6;9;9;9;9;11;2;3500000;3;3500000;0;0;0;2;1;1;306; ;19;1;3489088,075;0;3;0
3;0;0;0;0;0;0;0;0;2;3900000;3;5400000;0;0;0;2;1;1;1003; ;19;2;5383164,458;0;3;0
7;9;0;0;9;9;9;9;3;2;2500000;3;2700000;0;0;0;3;1;1;902; ;19;2;2691582,229;0;2;1
9;8;0;0;8;8;8;8;10;2;2300000;1;2420000;0;0;0;1;1;1;306; ;19;1;2412455,183;0;2;1
3;6;2;0;6;6;6;6;2;2;2550000;4;2550000;0;0;0;2;1;1;903; ;19;1;2542049,883;0;2;1
2;0;12;0;0;12;0;12;4;1;4700000;1;5300000;0;0;0;2;1;1;2404;1;19;2;5283476,228;0;3;0
3;0;0;0;0;0;0;0;7;2;2500000;3;2500000;0;0;0;3;1;1;2402;14;19;2;2492205,768;0;3;0
2;9;9;0;0;9;9;9;2;2;2650000;1;2650000;0;0;0;3;1;1;2405;1;19;2;2611209,553;0;3;0
4;8;8;0;6;8;8;8;0;2;2600000;3;2800000;0;0;0;3;1;1;2402;14;19;14;2759013,867;0;3;0
5;8;8;8;8;8;0;8;8;2;2500000;1;2500000;0;0;0;2;1;1;903; ;19;2;2463405,239;0;3;0
3;8;8;8;8;8;8;8;3;2;3000000;1;3600000;0;0;0;3;1;1;2402;14;19;14;3588776,306;0;3;0
9;8;8;0;8;8;8;8;0;2;2000000;3;2000000;0;0;0;3;1;1;2403;14;19;1;1993764,614;0;3;0
7;12;12;0;12;12;12;12;3;2;3000000;2;3000000;0;0;0;2;1;1;903; ;19;2;2990646,921;0;3;0
5;6;6;0;0;6;6;6;0;2;1200000;4;1400000;0;0;0;2;1;1;306; ;19;1;1395635,23;0;3;0
5;12;12;12;12;12;12;0;0;2;3500000;3;3500000;0;0;0;2;1;1;903; ;19;2;3489088,075;0;3;0
5;8;0;4;8;8;8;8;15;2;2500000;3;2500000;0;0;0;2;1;1;2402;14;19;2;2480605,12;0;3;0
3;8;0;4;8;8;8;8;0;2;3000000;3;3000000;0;0;0;2;1;1;2003;7;19;2;2976726,144;0;3;0
3;9;0;0;9;9;9;9;0;2;2400000;1;2462000;0;0;0;3;1;1;1003; ;19;2;2442899,922;0;3;0
9;6;0;8;9;9;9;9;0;2;2000000;4;2000000;0;0;0;2;1;1;2403;14;19;2;1984484,096;0;3;0
8;11;0;6;11;11;11;11;5;2;2080000;4;2080000;0;0;0;2;1;1;901; ;19;3;2063863,46;0;2;1
5;8;0;8;8;8;8;8;2;6;1800000;4;2580000;0;0;0;2;1;1;2401;14;19;14;2559984,484;0;3;0
4;10;0;0;10;10;10;10;17;2;2800000;3;2800000;0;0;0;2;1;1;606; ;19;2;2778277,735;0;3;0
2;4;0;0;4;4;4;4;0;2;1500000;4;1500000;0;0;0;3;1;1;2103;3;19;2;1488363,072;0;3;0
3;9;0;0;9;9;9;9;8;2;3000000;3;3000000;0;0;0;2;1;1;2403;14;19;3;2976726,144;0;3;0
2;0;12;0;12;0;12;0;16;1;3928000;1;3928000;6000000;0;0;3;1;1;2404;1;19;2;3915753,702;0;3;0
3;8;0;6;8;8;8;8;12;1;5000000;1;5000000;0;0;0;3;1;1;2405;1;19;2;4984411,535;0;3;0
4;9;0;0;9;9;9;9;0;2;2480000;1;2480000;0;0;0;2;1;1;1003; ;19;16;2472268,122;0;3;0
9;8;0;8;8;8;8;8;0;2;2600000;4;3120000;0;0;0;2;1;1;407; ;19;2;3110272,798;0;3;0
7;10;0;5;10;10;10;10;1;2;3380000;4;3380000;0;0;0;2;1;1;903; ;19;2;3369462,198;0;3;0
9;6;0;6;6;6;6;6;0;6;1800000;4;2050000;0;0;0;2;1;1;2401;14;19;14;2043608,73;0;3;0
7;12;0;12;12;0;12;0;7;2;2400000;4;2400000;0;0;0;2;1;1;2405;1;19;2;2392517,537;0;2;1
3;8;0;6;8;8;8;8;15;2;2400000;1;2400000;0;0;0;2;1;1;2401;14;19;1;2392517,537;0;2;1
2;8;0;0;8;8;8;8;15;2;5000000;1;5160000;0;0;0;3;1;1;2405;1;19;16;5143912,705;0;3;0
2;6;6;0;6;6;0;6;13;1;5000000;1;5000000;0;0;0;3;1;1;2404;10;19;16;4984411,535;0;3;0
6;8;0;4;8;8;8;8;4;2;3200000;1;4000000;1000000;0;0;2;1;1;903; ;19;1;3987529,228;0;3;0
8;8;0;8;8;8;8;8;2;2;2252000;3;2252000;0;0;0;2;1;1;903; ;19;2;2244978,956;0;3;0
9;10;0;10;10;0;10;0;0;2;1200000;4;1200000;0;0;0;2;1;1;903; ;19;2;1196258,769;0;3;0
8;10;0;5;10;10;10;10;9;2;2252000;3;2252000;0;0;0;2;1;1;903; ;19;2;2244978,956;0;3;0
2;0;0;0;10;0;0;0;3;2;400000;4;400000;500000;0;0;2;1;1;2103;2;19;2;398752,923;0;3;0
9;12;12;12;12;12;12;12;16;2;1000000;4;1500000;1000000;0;0;2;1;1;902; ;19;14;1500000;0;2;1
9;12;12;12;12;12;12;12;3;2;0;4;0;0;0;0;2;1;1;903; ;19;14;0;0;2;1
8;8;0;8;8;8;8;8;0;2;2300000;1;3216000;0;0;0;2;1;1;903; ;19;2;3216000;0;3;0
2;6;6;0;0;0;6;6;21;1;7000000;1;7000000;3600000;0;0;3;1;1;2404;1;19;2;7000000;0;3;0
7;9;0;9;9;9;9;9;15;2;3000000;4;3000000;0;0;0;2;1;1;306; ;19;3;3000000;0;3;0
5;8;0;0;8;8;8;8;0;2;1500000;4;1500000;0;0;0;2;1;1;903; ;19;3;1500000;0;3;0
4;8;0;0;8;8;8;8;3;1;2000000;3;2000000;0;0;0;2;1;1;903; ;19;3;2000000;0;3;0
3;10;0;0;10;10;10;10;1;2;2500000;1;2800000;0;0;0;1;1;1;2401;14;19;2;2800000;0;3;0
7;8;0;8;8;8;8;8;0;2;2500000;1;2890000;0;0;0;1;1;1;2404;14;19;18;2890000;0;3;0
9;9;0;0;9;9;9;9;0;2;2000000;4;2000000;0;0;0;1;1;1;305; ;19;2;2000000;0;3;0
8;10;0;5;10;10;10;10;8;2;3200000;4;3200000;0;0;0;1;1;1;903; ;19;2;3200000;0;3;0
9;7;0;0;7;7;7;7;1;6;2000000;4;2600000;0;0;0;2;1;1;2404;14;19;18;2600000;0;3;0
6;4;0;4;4;4;4;4;1;2;2640000;4;2640000;0;0;0;2;1;1;1003; ;19;2;2644134,691;0;3;0
6;4;0;4;4;4;0;0;0;2;740000;4;1540000;160000;0;0;1;1;1;1003; ;19;1;1542411,903;0;3;0
7;10;0;6;10;10;10;10;5;2;2350000;3;2350000;0;0;0;2;1;1;903; ;19;2;2353680,501;0;3;0
9;9;0;5;9;9;9;9;0;2;2200000;4;2200000;0;0;0;2;1;1;409; ;19;2;2203445,576;0;3;0
8;9;0;9;9;9;9;9;10;2;3200000;3;3200000;0;0;0;2;1;1;407; ;19;2;3205011,746;0;3;0
9;9;0;5;9;9;9;9;11;2;1600000;4;1600000;0;0;0;1;1;1;409; ;19;1;1602505,873;0;2;1
9;6;6;0;0;6;6;6;3;1;2320000;2;2820000;0;0;0;2;1;1;606; ;19;2;2822206,573;0;3;0
2;6;6;0;0;6;6;6;9;1;2000000;1;2000000;0;0;0;2;1;1;2404;1;19;14;2001564,945;0;2;1
9;0;7;0;0;7;0;7;2;2;600000;4;600000;0;0;0;1;1;1;306; ;19;1;600469,484;0;3;0
9;8;8;8;8;8;8;8;3;2;2320000;1;2320000;0;0;0;3;1;1;902; ;19;14;2321815,336;0;3;0
3;8;8;0;4;8;8;8;8;2;5000000;1;5000000;0;0;0;3;1;1;2406;1;19;3;5003912,363;0;3;0
9;0;8;0;0;8;0;8;20;6;700000;4;940000;0;0;0;2;2;1;303; ;19;1;940735,524;0;2;1
4;8;8;0;0;8;8;8;0;2;2439450;1;2439450;0;0;0;3;1;1;2401;14;19;2;2411171,986;0;3;0
5;9;9;0;5;9;9;9;12;2;2600000;1;2600000;0;0;0;2;1;1;306; ;19;1;2569860,896;0;3;0
7;10;10;0;10;10;10;10;8;2;3500000;1;3500000;0;0;0;2;1;1;1003; ;19;1;3459428,13;0;3;0
4;7;0;7;7;7;7;7;0;2;2000000;1;2000000;0;0;0;3;1;1;2404;14;19;2;2000000;0;3;0
3;8;0;6;8;8;8;8;6;2;4000000;1;4000000;0;0;0;2;1;1;2405;1;19;2;4000000;0;3;0
7;9;0;9;9;9;9;9;20;2;2400000;4;2400000;0;0;0;2;1;1;305; ;19;1;2400000;0;1;1
9;6;0;6;6;6;6;6;1;6;1000000;4;1520000;0;0;0;2;1;1;903; ;19;15;1520000;0;3;0
9;12;0;6;12;12;12;12;2;2;2500000;4;2500000;0;0;0;2;1;1;903; ;19;2;2500000;0;3;0
7;12;0;6;12;12;12;12;2;2;1600000;4;2900000;0;0;0;2;1;1;903; ;19;2;2900000;0;3;0
7;0;0;6;9;9;9;9;30;2;2400000;4;2400000;0;0;0;3;1;1;503; ;19;1;2400000;0;3;0
7;8;0;0;8;0;8;0;10;2;2400000;4;2400000;0;0;0;3;1;1;606; ;19;2;2400000;0;3;0
7;8;0;0;8;8;0;0;10;2;1800000;4;1800000;0;0;0;3;1;1;306; ;19;12;1800000;0;3;0
5;8;0;8;8;8;8;8;3;2;1200000;4;1200000;0;0;0;3;1;1;903; ;19;2;1200000;0;3;0
9;12;11;12;0;0;7;12;3;6;1000000;4;2100000;0;0;0;3;1;1;903; ;19;2;2103288,958;0;3;0
7;10;10;10;0;0;10;10;9;2;1600000;4;1600000;0;0;0;2;1;1;305; ;19;14;1602505,873;0;3;0
7;0;8;8;0;5;8;8;30;2;6000000;4;6000000;0;0;0;1;1;1;306; ;19;6;6009397,024;0;3;0
9;8;8;8;0;5;8;8;13;2;4680000;4;4680000;0;0;0;2;1;1;903; ;19;1;4687329,679;0;3;0
9;0;0;0;0;5;8;0;10;2;2000000;4;2000000;0;0;0;2;1;1;903; ;19;1;2003132,341;0;3;0
9;0;0;0;0;5;8;0;6;2;1500000;4;1500000;0;0;0;2;1;1;903; ;19;1;1502349,256;0;3;0
7;0;0;0;0;5;10;10;7;2;2860000;4;2860000;0;0;0;2;1;1;306; ;19;15;2864479,248;0;3;0
1;12;6;0;0;12;6;0;23;1;7000000;1;8600000;0;0;0;2;1;1;2303;6;19;2;8613469,068;0;3;0
9;7;7;7;0;0;7;7;0;2;1800000;3;1800000;0;0;0;3;1;1;2002;7;19;2;1802819,107;0;3;0
9;8;8;8;0;4;8;8;3;2;2400000;4;2400000;0;0;0;2;1;1;903; ;19;2;2403758,81;0;2;1
9;8;8;8;0;4;8;8;0;2;1920000;4;1920000;0;0;0;2;1;1;408; ;19;2;1923007,048;0;2;1
9;5;0;0;0;5;0;5;20;6;1440000;4;1560000;0;0;0;2;1;1;306; ;19;2;1560000;0;3;0
4;8;8;0;5;8;8;8;1;2;2400000;3;2400000;0;0;0;3;1;1;903; ;19;2;2400000;0;3;0
9;9;9;0;9;9;9;9;0;2;2550000;3;2550000;0;0;0;2;1;1;903; ;19;3;2550000;0;3;0
3;8;8;0;5;8;8;8;2;2;1600000;4;1600000;0;0;0;3;1;1;2404;1;19;3;1600000;0;3;0
8;8;8;8;8;8;8;8;1;2;2300000;3;2300000;0;0;0;3;1;1;903; ;19;2;2300000;0;3;0
9;9;9;7;10;0;9;9;10;2;2320779;1;2620779;0;0;0;2;1;1;1604; ;19;1;2620779;0;3;0
5;9;9;0;9;9;9;9;0;2;1700000;3;1700000;0;0;0;2;1;1;1003; ;19;2;1700000;0;3;0
3;7;7;0;5;7;7;7;0;2;2400000;3;2400000;0;0;0;2;1;1;1003; ;19;2;2400000;0;3;0
8;8;8;0;8;8;8;8;18;2;9600000;4;9600000;0;0;0;3;1;1;903; ;19;2;9600000;0;3;0
2;8;8;0;0;8;8;8;18;1;5000000;1;5284000;2500000;0;0;3;1;1;2404;9;19;5;5284000;0;3;0
4;8;8;0;8;8;8;8;6;2;2300000;3;2300000;0;0;0;2;1;1;2403;14;19;1;2300000;0;3;0
7;0;0;0;0;5;0;0;8;2;3000000;4;3000000;0;0;0;2;1;1;304; ;19;2;2990646,921;0;3;0
5;9;9;9;0;9;9;9;20;2;2400000;4;2400000;0;0;0;3;1;1;503; ;19;1;2392517,537;0;3;0
7;9;9;9;0;6;9;9;0;2;2400000;4;2400000;0;0;0;3;1;1;1003; ;19;2;2392517,537;0;3;0
7;10;11;10;0;6;12;10;1;2;3000000;3;3000000;0;0;0;3;1;1;1003; ;19;2;2990646,921;0;3;0
4;9;9;9;6;14;14;14;7;2;2600000;3;2820000;0;0;0;3;1;1;1003; ;19;1;2811208,106;0;2;1
3;4;4;4;0;4;4;4;2;2;300000;3;300000;0;0;0;2;1;1;2405;1;19;2;299064,692;0;3;0
5;8;8;8;8;8;8;8;2;2;2440000;1;2440000;0;0;0;2;1;1;903; ;19;1;2443821,457;0;2;1
8;8;0;5;8;8;8;8;1;2;2000000;4;2600000;0;0;0;3;1;1;2401;14;19;14;2604072,044;0;3;0
5;9;9;9;9;9;9;0;9;2;2439139;1;2573157;0;0;0;2;1;1;606; ;19;1;2577187,003;0;3;0
5;8;0;8;8;8;8;8;2;2;1400000;3;1400000;0;0;0;3;1;1;903; ;19;1;1402192,639;0;3;0
7;8;0;0;8;8;8;8;15;2;2000000;4;2000000;0;0;0;2;1;1;903; ;19;1;2003132,341;0;2;1
9;6;0;0;6;0;6;0;5;6;480000;4;880000;0;0;0;2;1;1;2402;14;19;1;881378,23;0;2;1
7;10;0;0;10;10;10;10;5;2;2680000;4;2680000;0;0;0;3;1;1;1604; ;19;16;2684197,338;0;3;0
8;8;0;8;8;8;8;8;10;2;3500000;4;3500000;0;0;0;3;1;1;306; ;19;6;3505481,597;0;3;0
9;6;3;5;0;6;6;5;0;2;0;4;1000000;0;0;0;2;1;1;903; ;19;1;1001566,171;0;3;0
9;9;0;10;9;9;9;0;4;2;1200000;1;3200000;1000000;0;0;2;1;1;902; ;19;2;3205011,746;0;3;0
7;9;0;8;9;9;9;0;0;2;2500000;3;2500000;500000;0;0;3;1;1;1003; ;19;2;2503915,427;0;3;0
7;10;0;10;10;10;10;10;11;2;2500000;4;2500000;0;0;0;3;1;1;407; ;19;15;2503915,427;0;3;0
5;6;6;6;6;0;6;6;0;2;2500000;1;2500000;0;0;0;1;1;1;306; ;19;1;2503915,427;0;3;0
9;8;0;8;8;8;8;0;0;2;2280000;4;2280000;0;0;0;3;1;1;502; ;19;1;2283570,869;0;3;0
2;5;0;0;5;5;0;0;28;1;5500000;1;5500000;2000000;0;0;2;1;1;2404;1;19;2;5508613,939;0;3;0
1;8;0;8;8;8;8;0;3;2;3000000;1;3000000;0;0;0;2;1;1;2404;1;19;2;3004698,512;0;3;0
8;12;0;12;12;12;12;0;1;6;1400000;4;1760000;0;0;0;2;1;1;903; ;19;1;1762756,46;0;3;0
3;8;0;0;8;8;8;0;1;2;2900000;1;2900000;0;0;0;2;1;1;2405;1;19;2;2904541,895;0;3;0
3;9;0;4;9;9;9;0;9;2;2500000;1;2500000;0;0;0;2;1;1;2402;14;19;1;2503915,427;0;3;0
9;5;0;0;0;5;5;0;0;6;800000;4;800000;0;0;0;2;1;1;903; ;19;1;801252,937;0;3;0
5;0;12;12;12;12;12;12;5;2;2200000;1;2200000;0;0;0;2;1;1;903; ;19;1;2203445,576;0;3;0
7;8;0;0;8;8;8;8;20;2;1400000;4;1400000;0;0;0;1;1;1;306; ;19;1;1402192,639;0;3;0
8;8;0;8;8;8;8;0;10;2;2500000;1;2500000;0;0;0;1;2;1;305; ;19;14;2503915,427;0;3;0
7;8;0;0;8;8;8;0;0;2;2500000;3;2500000;0;0;0;3;1;1;1003; ;19;1;2503915,427;0;2;1
9;8;0;0;8;8;8;8;3;2;2300000;1;2300000;0;0;0;3;1;1;903; ;19;2;2303602,193;0;3;0
5;8;0;16;8;8;8;8;0;2;2440000;3;2440000;0;0;0;2;1;1;901; ;19;2;2443821,457;0;3;0
4;0;0;0;8;8;8;8;3;2;2500000;3;4000000;0;0;0;2;1;1;903; ;19;2;4006264,683;0;3;0
9;8;8;8;8;8;0;8;10;2;2400000;1;2400000;0;0;0;2;1;1;503; ;19;1;2403758,81;0;3;0
9;9;0;6;9;9;9;9;0;2;2000000;3;2000000;0;0;0;3;1;1;903; ;19;15;2003132,341;0;3;0
3;9;0;0;9;9;9;9;3;2;3000000;3;3000000;0;0;0;3;1;1;2103;3;19;5;3004698,512;0;3;0
9;6;0;0;6;6;6;6;5;6;1000000;4;1500000;0;0;0;1;1;1;306; ;19;1;1502349,256;0;3;0
2;8;8;0;0;8;8;8;25;1;4500000;1;4500000;0;0;0;3;1;1;2103;3;19;1;4465089,216;0;3;0
3;8;8;0;5;8;8;8;2;2;2800000;1;2800000;0;0;0;3;1;1;2404;1;19;3;2778277,735;0;3;0
4;8;8;0;8;8;8;8;2;2;2500000;1;2500000;0;0;0;3;1;1;2404;1;19;3;2480605,12;0;3;0
4;8;8;0;0;8;8;8;8;2;3500000;1;3500000;0;0;0;3;1;1;2402;14;19;14;3472847,168;0;3;0
8;9;9;0;6;9;9;9;2;2;3000000;1;3000000;0;0;0;3;1;1;2401;14;19;2;2976726,144;0;3;0
4;8;8;0;0;8;8;8;14;1;3200000;1;3850000;0;0;0;2;1;1;2002;7;19;2;3820131,885;0;3;0
1;9;9;0;9;9;9;9;0;2;3000000;1;3000000;0;0;0;2;1;1;2404;1;19;1;2976726,144;0;3;0
7;8;0;0;8;8;8;8;6;2;2600000;1;2600000;0;0;0;2;1;1;1003; ;19;1;2602034,429;0;3;0
4;8;8;8;8;8;8;8;0;2;2500000;1;2200000;0;0;0;2;1;1;2401;14;19;14;2201721,44;0;3;0
3;12;0;0;0;12;12;12;3;2;6000000;1;8500000;0;0;0;2;1;1;604; ;19;14;8506651,017;0;3;0
2;6;0;0;6;6;6;6;3;1;3000000;1;3000000;0;0;0;3;1;1;2405;1;19;1;3002347,418;0;3;0
1;10;0;6;10;10;10;10;9;2;2700000;1;3500000;0;0;0;2;1;1;903; ;19;2;3502738,654;0;3;0
4;7;7;7;7;0;5;7;1;2;2000000;1;2000000;0;0;0;3;1;1;2406;1;19;2;1984484,096;0;3;0
1;9;9;9;9;0;0;9;2;1;2439139;1;2439139;0;0;0;2;1;1;606; ;19;2;2420216,277;0;3;0
5;8;8;8;8;0;5;8;11;2;2650000;1;2650000;0;0;0;2;1;1;606; ;19;2;2629441,427;0;3;0
4;0;0;0;0;0;0;0;6;2;2565000;1;2565000;0;0;0;2;1;1;2405;1;19;2;2545100,853;0;3;0
7;8;8;8;8;0;8;8;12;2;2600000;4;2600000;0;0;0;2;1;1;706; ;19;2;2579829,325;0;3;0
3;8;8;8;8;0;5;8;7;2;4500000;1;4500000;0;0;0;2;1;1;2404;1;19;2;4465089,216;0;3;0
3;8;8;8;8;0;5;8;6;2;4000000;1;4000000;0;0;0;2;1;1;2405;1;19;2;3968968,192;0;3;0
9;8;8;8;8;0;5;8;10;2;2600000;1;2600000;0;0;0;2;1;1;303; ;19;14;2579829,325;0;2;1
9;0;8;8;8;8;0;8;3;2;2500000;1;2595000;0;0;0;2;1;1;901; ;19;2;2557014,638;0;3;0
7;0;12;12;12;12;0;12;0;2;1800000;4;2190000;0;0;0;2;1;1;902; ;19;2;2157942,989;0;3;0
5;0;7;0;7;7;7;7;3;2;3000000;1;4000000;0;0;0;2;1;1;2002;7;19;3;3941448,382;0;3;0
5;10;10;10;10;10;12;12;5;2;3200000;3;3200000;0;0;0;2;1;1;2101;14;19;2;3153158,706;0;3;0
9;0;8;8;8;8;8;8;2;2;2400000;3;3000000;0;0;0;2;1;1;2405;1;19;3;2956086,287;0;3;0
9;0;7;7;7;7;0;7;4;6;1200000;4;1200000;0;0;0;2;1;1;903; ;19;3;1182434,515;0;3;0
3;0;8;8;8;8;0;6;2;2;2400000;1;2400000;0;0;0;2;1;1;2402;14;19;1;2364869,029;0;3;0
9;8;8;8;8;8;8;8;12;2;2500000;1;2800000;0;0;0;2;1;1;501; ;19;1;2759013,867;0;3;0
9;0;8;8;8;8;0;8;10;2;2400000;1;2400000;0;0;0;2;1;1;407; ;19;1;2364869,029;0;3;0
4;8;8;0;0;8;8;8;3;2;4000000;1;4000000;0;0;0;3;1;1;2405;1;19;2;3987529,228;0;3;0
9;9;9;0;0;9;9;9;30;2;2500000;1;2500000;0;0;0;3;1;1;306; ;19;2;2492205,768;0;3;0
9;7;7;0;12;7;7;7;1;6;1300000;4;2260000;0;0;0;3;1;1;306; ;19;1;2252954,014;0;3;0
3;10;10;0;10;10;10;10;2;2;2500000;1;2500000;0;0;0;3;1;1;903; ;19;1;2492205,768;0;3;0
7;9;9;0;0;9;9;9;11;2;2500000;4;2500000;0;0;0;3;1;1;903; ;19;1;2492205,768;0;3;0
9;0;8;0;8;0;8;0;15;6;1200000;4;1380000;0;0;0;3;1;1;2401;14;19;1;1375697,584;0;3;0
3;7;7;0;0;5;5;9;1;2;4000000;4;4000000;0;0;0;3;1;1;903; ;19;2;3987529,228;0;3;0
9;10;10;0;5;10;10;10;3;2;2500000;3;2500000;0;0;0;3;1;1;409; ;19;2;2492205,768;0;3;0
7;9;9;0;9;5;9;9;20;2;4000000;4;4000000;0;0;0;2;1;1;306; ;19;1;3987529,228;0;3;0
7;9;9;0;6;9;9;9;0;2;1000000;4;1000000;0;0;0;2;1;1;306; ;19;1;996882,307;0;3;0
9;8;8;0;8;8;8;8;2;2;2500000;4;2500000;0;0;0;3;1;1;901; ;19;1;2492205,768;0;3;0
5;8;8;8;8;8;8;8;20;2;2680000;1;2680000;0;0;0;1;1;1;606; ;19;1;2671644,583;0;3;0
9;8;0;5;8;8;8;8;9;2;3000000;1;3000000;600000;0;0;1;1;1;606; ;19;2;2990646,921;0;3;0
2;8;8;0;8;8;8;8;3;2;2650000;1;3150000;0;0;0;3;1;1;1003; ;19;2;3140179,267;0;3;0
7;9;0;5;9;9;9;9;10;2;3200000;4;3200000;0;0;0;3;1;1;409; ;19;14;3190023,383;0;3;0
5;8;0;0;8;8;8;8;18;2;2500000;1;2500000;0;0;0;2;1;1;606; ;19;3;2492205,768;0;3;0
9;8;8;8;0;8;8;8;9;2;2800000;1;2800000;0;0;0;2;1;1;606; ;19;1;2826519,337;0;3;0
5;12;12;0;12;12;12;12;4;6;700000;4;700000;0;0;0;2;1;1;2403;14;19;1;706629,834;0;3;0
5;12;12;0;12;12;12;12;2;6;1500000;1;2700000;0;0;0;2;1;1;903; ;19;2;2725572,218;0;3;0
9;12;12;0;12;0;12;0;0;1;2500000;3;2500000;0;0;0;2;1;1;903; ;19;2;2523677,979;0;3;0
9;10;10;0;0;10;10;10;30;6;2000000;4;2000000;0;0;0;1;1;1;503; ;19;2;2018942,384;0;3;0
4;10;10;0;0;10;10;10;5;2;2500000;3;2500000;0;0;0;3;1;1;903; ;19;2;2523677,979;0;3;0
5;8;8;0;0;8;8;8;2;6;1200000;4;1200000;0;0;0;3;1;1;2401;14;19;14;1211365,43;0;3;0
3;8;8;0;0;8;8;8;10;2;3500000;1;3500000;0;0;0;3;1;1;2403;14;19;2;3533149,171;0;3;0
5;9;9;0;5;9;9;9;3;2;2500000;3;2500000;0;0;0;2;1;1;306; ;19;15;2523677,979;0;3;0
5;10;10;10;10;0;10;10;2;6;2500000;4;2500000;0;0;0;2;1;1;606; ;19;1;2523677,979;0;3;0
9;0;0;0;7,3;0;0;0;5;6;800000;4;800000;0;0;0;3;1;1;605; ;19;2;807576,953;0;3;0
5;8;8;8;8;8;0;8;8;2;2500000;1;3200000;0;0;0;2;1;1;2002;7;19;2;3230307,814;0;2;1
3;12;12;0;0;12;12;12;15;1;2500000;1;3000000;0;0;0;3;1;1;2404;14;19;18;2990646,921;0;3;0
7;12;12;0;0;12;12;12;0;2;2500000;4;2500000;0;0;0;3;1;1;2405;1;19;2;2492205,768;0;3;0
5;0;8;8;8;8;8;8;8;2;2320384;1;2320384;0;0;0;3;1;1;903; ;19;17;2313149,755;0;3;0
9;10;10;0;10;10;10;10;1;2;2200000;1;2200000;0;0;0;3;1;1;1003; ;19;1;2193141,076;0;3;0
5;12;0;0;12;12;12;12;2;6;1100000;4;1496000;0;0;0;2;1;1;1504; ;19;2;1498342,991;0;3;0
8;8;0;4;8;8;8;8;9;2;2500000;3;2500000;0;0;0;1;1;1;503; ;19;2;2503915,427;0;2;1
5;5;0;5;5;5;5;5;0;2;600000;4;600000;0;0;0;2;1;1;306; ;19;1;600939,702;0;2;1
